"runid","attempt","file","rows","cols","withna","package","sample","timing","bytes","platform","experiment_date"
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl",4,0.000591073,91608.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl",5,8.919510662,1.1990267e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl",5,0.000878513,91608.0,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl",5,0.000587258,91608.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols",1,9.488598985,1.288370292e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols",1,0.001725998,150168.0,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols",1,0.000663793,150168.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols",2,9.509738896,1.288370292e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols",2,0.001722893,150168.0,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols",2,0.000652029,150168.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols",3,9.48386788,1.288370292e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols",3,0.001774484,150168.0,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols",3,0.000644338,150168.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols",4,9.587656139,1.288370292e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols",4,0.001782019,150168.0,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols",4,0.000648648,150168.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols",5,9.533994426,1.288370292e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols",5,0.001841449,150168.0,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols",5,0.000649396,150168.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl parallel",1,11.496551834,1.245525905e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl parallel",1,0.002465471,225144.0,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl parallel",1,0.002096724,225104.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl parallel",2,11.484947546,1.245526049e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl parallel",2,0.002510414,225112.0,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl parallel",2,0.002068492,225104.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl parallel",3,11.688031688,1.245526049e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl parallel",3,0.003050539,225136.0,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl parallel",3,0.002075821,225104.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl parallel",4,11.470489702,1.245526193e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl parallel",4,0.003287959,225120.0,"MacOS",2020-04-28T07:25:20.719
