"runid","attempt","file","rows","cols","withna","package","sample","timing","bytes","platform","experiment_date"
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl",4,0.000419226,87544.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl",5,7.413380105,1.196247202e9,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl",5,0.002500841,87544.0,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl",5,0.000427463,87544.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols",1,8.053160999,1.285604138e9,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols",1,0.002576465,147640.0,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols",1,0.000479481,147640.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols",2,7.985421935,1.285604138e9,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols",2,0.002598238,147640.0,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols",2,0.000484132,147640.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols",3,7.976046041,1.285604138e9,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols",3,0.002521916,147640.0,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols",3,0.000478902,147640.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols",4,8.033045807,1.285604138e9,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols",4,0.002559919,147640.0,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols",4,0.000475833,147640.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols",5,7.868453954,1.285604138e9,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols",5,0.002546766,147640.0,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols",5,0.000476715,147640.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl parallel",1,9.380671842,1.242014566e9,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl parallel",1,0.002834341,170760.0,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl parallel",1,0.00138313,170784.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl parallel",2,10.974510042,1.242014694e9,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl parallel",2,0.003598898,170760.0,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl parallel",2,0.001418039,170760.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl parallel",3,9.422398963,1.24201455e9,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl parallel",3,0.003592889,170768.0,"Linux",2020-05-02T06:13:38.426
